pmid,source,ling_score
23577215,linguistic,5.0
33371889,linguistic,3.0
21493658,linguistic,3.0
27402679,linguistic,5.0
27391016,linguistic,6.0
30276831,linguistic,3.0
23991755,linguistic,6.0
30553884,linguistic,3.0
27630202,linguistic,3.0
24705204,linguistic,5.0
30274705,linguistic,5.0
26579213,linguistic,3.0
24682735,linguistic,4.0
24678985,linguistic,7.0
33339864,linguistic,5.0
27338257,linguistic,6.0
24663501,linguistic,5.0
24136511,linguistic,3.0
33320878,linguistic,3.0
33219682,linguistic,3.0
23180786,linguistic,6.0
26560066,linguistic,3.0
27303447,linguistic,4.0
27297221,linguistic,5.0
26982336,linguistic,7.0
33310018,linguistic,3.0
21556138,linguistic,3.0
22295689,linguistic,3.0
33362868,linguistic,3.0
22144203,linguistic,5.0
27275187,linguistic,4.0
28582591,linguistic,4.0
33287694,linguistic,4.0
30191398,linguistic,3.0
28436886,linguistic,3.0
22140103,linguistic,4.0
30185512,linguistic,4.0
21646335,linguistic,5.0
28454514,linguistic,5.0
27127885,linguistic,4.0
27192119,linguistic,5.0
24578355,linguistic,7.0
29590294,linguistic,6.0
29897419,linguistic,4.0
29659718,linguistic,5.0
30423098,linguistic,6.0
30423080,linguistic,3.0
22676320,linguistic,6.0
30376034,linguistic,5.0
33320180,linguistic,4.0
33236957,linguistic,3.0
32683454,linguistic,5.0
33382884,linguistic,5.0
33381819,linguistic,7.0
33335890,linguistic,3.0
32602538,linguistic,5.0
31792536,linguistic,5.0
31792500,linguistic,3.0
32678893,linguistic,5.0
32394182,linguistic,3.0
30157169,linguistic,3.0
23825367,linguistic,3.0
26020645,linguistic,4.0
22102576,linguistic,5.0
22102592,linguistic,5.0
29452392,linguistic,4.0
33257864,linguistic,3.0
24561221,linguistic,5.0
22086956,linguistic,4.0
22080509,linguistic,3.0
22075990,linguistic,4.0
24009693,linguistic,8.0
33243176,linguistic,6.0
27189610,linguistic,4.0
33239692,linguistic,3.0
33239644,linguistic,3.0
33324444,linguistic,3.0
26780094,linguistic,4.0
30127348,linguistic,8.0
24504151,linguistic,3.0
33067876,linguistic,3.0
27171405,linguistic,5.0
27175227,linguistic,5.0
33329218,linguistic,4.0
27148975,linguistic,5.0
27189556,linguistic,3.0
23286825,linguistic,4.0
33201896,linguistic,3.0
27139435,linguistic,3.0
27899665,linguistic,3.0
33304261,linguistic,4.0
22102771,linguistic,4.0
21996254,linguistic,3.0
27128319,linguistic,3.0
29432475,linguistic,5.0
27121261,linguistic,5.0
30084000,linguistic,4.0
29110634,linguistic,3.0
24466021,linguistic,6.0
24855436,linguistic,4.0
27199606,linguistic,5.0
29544830,linguistic,3.0
24434032,linguistic,3.0
33281870,linguistic,3.0
33176685,linguistic,7.0
33304452,linguistic,3.0
27158452,linguistic,4.0
33177514,linguistic,3.0
22336709,linguistic,3.0
21697123,linguistic,5.0
30268934,linguistic,7.0
30223042,linguistic,5.0
30117424,linguistic,3.0
30196115,linguistic,4.0
29617941,linguistic,4.0
27097230,linguistic,4.0
22938150,linguistic,4.0
27087309,linguistic,5.0
27453469,linguistic,4.0
22889332,linguistic,7.0
33159146,linguistic,4.0
28472340,linguistic,4.0
26921330,linguistic,3.0
30046160,linguistic,4.0
23497177,linguistic,3.0
27179030,linguistic,7.0
27153630,linguistic,4.0
30054214,linguistic,4.0
24065691,linguistic,5.0
24371150,linguistic,5.0
32437517,linguistic,4.0
21930248,linguistic,4.0
30057343,linguistic,3.0
33126862,linguistic,4.0
26640690,linguistic,5.0
28407117,linguistic,8.0
30012088,linguistic,5.0
33078436,linguistic,3.0
33106676,linguistic,3.0
33106154,linguistic,3.0
30050522,linguistic,3.0
27076336,linguistic,4.0
29321576,linguistic,3.0
24833412,linguistic,7.0
25349885,linguistic,3.0
21599929,linguistic,5.0
32881101,linguistic,4.0
29979714,linguistic,4.0
25794277,linguistic,3.0
25276334,linguistic,3.0
24297255,linguistic,3.0
28177064,linguistic,6.0
33075075,linguistic,5.0
33076954,linguistic,5.0
26980520,linguistic,4.0
26980516,linguistic,3.0
24285300,linguistic,3.0
29796670,linguistic,4.0
29950002,linguistic,4.0
29905871,linguistic,4.0
29800349,linguistic,7.0
29788132,linguistic,4.0
28137767,linguistic,8.0
29474519,linguistic,5.0
29788129,linguistic,7.0
33067342,linguistic,4.0
24271386,linguistic,7.0
24270791,linguistic,4.0
29949583,linguistic,6.0
29945549,linguistic,4.0
24259429,linguistic,5.0
33054771,linguistic,4.0
24253302,linguistic,5.0
26423722,linguistic,3.0
29967752,linguistic,3.0
27713081,linguistic,3.0
22139925,linguistic,6.0
25246425,linguistic,3.0
27158451,linguistic,4.0
33046717,linguistic,5.0
27797774,linguistic,7.0
22373022,linguistic,5.0
25706643,linguistic,5.0
32976679,linguistic,5.0
24225323,linguistic,4.0
27153728,linguistic,5.0
23369106,linguistic,4.0
24217915,linguistic,5.0
33037906,linguistic,3.0
26990993,linguistic,3.0
33037149,linguistic,3.0
33045361,linguistic,4.0
29528046,linguistic,3.0
24194601,linguistic,5.0
24194595,linguistic,3.0
26559507,linguistic,4.0
33294866,linguistic,3.0
24178989,linguistic,5.0
29899502,linguistic,3.0
26896847,linguistic,3.0
25786205,linguistic,3.0
29893754,linguistic,3.0
33006067,linguistic,4.0
33002005,linguistic,5.0
33057676,linguistic,4.0
33004350,linguistic,3.0
32969786,linguistic,5.0
32096105,linguistic,4.0
30753436,linguistic,5.0
24008416,linguistic,6.0
23577105,linguistic,5.0
32946226,linguistic,3.0
26876983,linguistic,7.0
26870952,linguistic,4.0
32985524,linguistic,4.0
29871933,linguistic,7.0
29927072,linguistic,4.0
24340000,linguistic,5.0
32864883,linguistic,4.0
26852673,linguistic,5.0
27151196,linguistic,4.0
25100688,linguistic,7.0
29420682,linguistic,4.0
29566239,linguistic,3.0
29342232,linguistic,4.0
29668970,linguistic,7.0
29562347,linguistic,8.0
29859055,linguistic,3.0
26851225,linguistic,6.0
29855280,linguistic,5.0
32897080,linguistic,6.0
24675726,linguistic,5.0
29847084,linguistic,3.0
29842948,linguistic,5.0
26818131,linguistic,4.0
26820405,linguistic,6.0
24101916,linguistic,3.0
26822098,linguistic,5.0
26059717,linguistic,5.0
24081580,linguistic,3.0
32946464,linguistic,4.0
26504140,linguistic,4.0
32938375,linguistic,3.0
32941419,linguistic,3.0
32857502,linguistic,6.0
32938362,linguistic,5.0
26800248,linguistic,6.0
22929026,linguistic,4.0
28542505,linguistic,4.0
29768426,linguistic,4.0
21592376,linguistic,3.0
32791826,linguistic,3.0
24728854,linguistic,5.0
26759061,linguistic,7.0
28369166,linguistic,7.0
29764369,linguistic,6.0
32894181,linguistic,4.0
26744602,linguistic,3.0
29745830,linguistic,4.0
29745832,linguistic,3.0
26555599,linguistic,4.0
26791506,linguistic,5.0
26519407,linguistic,3.0
27115628,linguistic,3.0
22759648,linguistic,5.0
26722116,linguistic,7.0
29195008,linguistic,4.0
32875540,linguistic,3.0
25521334,linguistic,5.0
29280990,linguistic,4.0
32860050,linguistic,4.0
32860044,linguistic,4.0
32637989,linguistic,4.0
32618995,linguistic,7.0
31714956,linguistic,4.0
33118018,linguistic,4.0
28187133,linguistic,3.0
29705949,linguistic,4.0
29892515,linguistic,4.0
29603730,linguistic,4.0
29892516,linguistic,7.0
23630246,linguistic,4.0
26746786,linguistic,4.0
28655339,linguistic,3.0
29369293,linguistic,4.0
24949426,linguistic,3.0
31245720,linguistic,3.0
29499714,linguistic,3.0
32983048,linguistic,5.0
24336807,linguistic,5.0
25861966,linguistic,5.0
29725591,linguistic,3.0
26656932,linguistic,7.0
26657893,linguistic,6.0
32817611,linguistic,3.0
32838738,linguistic,5.0
23797110,linguistic,3.0
22768229,linguistic,3.0
21223570,linguistic,5.0
29665371,linguistic,3.0
32811511,linguistic,4.0
25417203,linguistic,5.0
29696033,linguistic,7.0
25950237,linguistic,5.0
22638571,linguistic,4.0
26620522,linguistic,6.0
25093067,linguistic,3.0
26615199,linguistic,6.0
28206754,linguistic,4.0
25813049,linguistic,4.0
23864220,linguistic,9.0
23860041,linguistic,4.0
27095192,linguistic,3.0
26602695,linguistic,3.0
28988138,linguistic,3.0
26602690,linguistic,3.0
26602692,linguistic,4.0
26590403,linguistic,3.0
26590264,linguistic,6.0
26590404,linguistic,3.0
21360289,linguistic,3.0
26586809,linguistic,5.0
26586801,linguistic,4.0
26578568,linguistic,3.0
26578556,linguistic,5.0
26578596,linguistic,5.0
26578584,linguistic,7.0
26582924,linguistic,7.0
26578555,linguistic,3.0
26582920,linguistic,3.0
26578581,linguistic,5.0
28623588,linguistic,3.0
26578693,linguistic,3.0
24907201,linguistic,5.0
32750074,linguistic,4.0
27809316,linguistic,7.0
32639154,linguistic,5.0
24253915,linguistic,6.0
32467965,linguistic,3.0
32407533,linguistic,5.0
32407491,linguistic,4.0
32738892,linguistic,9.0
32437555,linguistic,7.0
32369596,linguistic,7.0
32470107,linguistic,3.0
32437538,linguistic,7.0
32415965,linguistic,7.0
26545397,linguistic,5.0
29555687,linguistic,4.0
26538599,linguistic,7.0
26531826,linguistic,3.0
25316677,linguistic,3.0
26519468,linguistic,5.0
32719467,linguistic,4.0
26510927,linguistic,6.0
29531263,linguistic,5.0
29530937,linguistic,5.0
29529024,linguistic,5.0
26507285,linguistic,4.0
32838343,linguistic,6.0
26507856,linguistic,3.0
32703160,linguistic,3.0
29360996,linguistic,6.0
29501620,linguistic,3.0
23794918,linguistic,3.0
24712981,linguistic,6.0
21785143,linguistic,3.0
32691361,linguistic,3.0
32682392,linguistic,4.0
29126305,linguistic,4.0
29028897,linguistic,5.0
26467481,linguistic,5.0
28092609,linguistic,3.0
26464443,linguistic,8.0
28056767,linguistic,4.0
32665542,linguistic,3.0
21177656,linguistic,3.0
26450962,linguistic,4.0
32660416,linguistic,5.0
29470400,linguistic,3.0
26438538,linguistic,6.0
26069265,linguistic,8.0
26101548,linguistic,3.0
32652926,linguistic,3.0
26433228,linguistic,7.0
26433226,linguistic,5.0
32649057,linguistic,3.0
32589017,linguistic,6.0
26432830,linguistic,5.0
28100700,linguistic,6.0
28057566,linguistic,4.0
29455297,linguistic,3.0
26424084,linguistic,5.0
26423616,linguistic,4.0
28077570,linguistic,3.0
24674136,linguistic,5.0
22113082,linguistic,5.0
32632821,linguistic,6.0
24676684,linguistic,3.0
32620933,linguistic,3.0
28451689,linguistic,3.0
32657384,linguistic,5.0
32392342,linguistic,5.0
32369552,linguistic,4.0
32657370,linguistic,3.0
32459338,linguistic,7.0
32657385,linguistic,5.0
32556221,linguistic,5.0
32427333,linguistic,3.0
32392295,linguistic,4.0
32379325,linguistic,3.0
32657416,linguistic,5.0
32657410,linguistic,4.0
32657392,linguistic,3.0
32611389,linguistic,5.0
32421835,linguistic,6.0
32392296,linguistic,5.0
32369554,linguistic,5.0
32297936,linguistic,3.0
31588509,linguistic,3.0
32657387,linguistic,3.0
32324215,linguistic,6.0
32402084,linguistic,5.0
32250985,linguistic,3.0
27153664,linguistic,6.0
32606005,linguistic,6.0
26171080,linguistic,3.0
28968848,linguistic,4.0
29087446,linguistic,6.0
29028896,linguistic,7.0
32670259,linguistic,4.0
32583333,linguistic,4.0
26224020,linguistic,4.0
32418327,linguistic,5.0
29377907,linguistic,3.0
32576192,linguistic,4.0
32576054,linguistic,3.0
22521477,linguistic,4.0
23547897,linguistic,4.0
26322134,linguistic,5.0
26315263,linguistic,3.0
26320097,linguistic,4.0
22879444,linguistic,4.0
22080292,linguistic,3.0
27794042,linguistic,4.0
29363422,linguistic,3.0
27868129,linguistic,3.0
28327601,linguistic,4.0
26286928,linguistic,4.0
33431010,linguistic,4.0
22075998,linguistic,3.0
32531204,linguistic,4.0
29337142,linguistic,3.0
23493258,linguistic,4.0
32517646,linguistic,3.0
32518231,linguistic,3.0
26322066,linguistic,6.0
32514737,linguistic,3.0
29630066,linguistic,3.0
32503412,linguistic,6.0
32500289,linguistic,3.0
22123846,linguistic,4.0
21609949,linguistic,5.0
32582274,linguistic,3.0
23452691,linguistic,4.0
30053270,linguistic,5.0
30053264,linguistic,3.0
29939244,linguistic,8.0
29688366,linguistic,3.0
29106651,linguistic,4.0
29077946,linguistic,6.0
29069402,linguistic,8.0
29036527,linguistic,3.0
30053268,linguistic,4.0
29688370,linguistic,5.0
29315358,linguistic,4.0
29155946,linguistic,4.0
29140525,linguistic,4.0
29136215,linguistic,5.0
29126295,linguistic,5.0
29112749,linguistic,3.0
29106619,linguistic,4.0
29106613,linguistic,3.0
29077896,linguistic,3.0
28977646,linguistic,5.0
29761460,linguistic,4.0
29106550,linguistic,3.0
29069403,linguistic,5.0
30219840,linguistic,3.0
29992323,linguistic,4.0
29161421,linguistic,3.0
29155950,linguistic,3.0
29040688,linguistic,4.0
29036403,linguistic,5.0
28673048,linguistic,5.0
30239683,linguistic,3.0
30053237,linguistic,5.0
30010738,linguistic,4.0
29762652,linguistic,5.0
29126174,linguistic,6.0
29106588,linguistic,4.0
29092055,linguistic,4.0
29069501,linguistic,4.0
29069447,linguistic,4.0
30053269,linguistic,8.0
29917040,linguistic,3.0
29688371,linguistic,5.0
29161430,linguistic,4.0
29077939,linguistic,4.0
29069413,linguistic,3.0
29028885,linguistic,4.0
28541377,linguistic,5.0
23419376,linguistic,4.0
26173767,linguistic,5.0
32568373,linguistic,7.0
32163111,linguistic,3.0
32501478,linguistic,7.0
32321166,linguistic,7.0
32091584,linguistic,7.0
32556167,linguistic,5.0
32311033,linguistic,6.0
32282885,linguistic,4.0
32196115,linguistic,4.0
32181809,linguistic,6.0
32170925,linguistic,6.0
32119082,linguistic,5.0
32324845,linguistic,5.0
32221612,linguistic,5.0
32215567,linguistic,5.0
32108855,linguistic,6.0
24974201,linguistic,7.0
29284660,linguistic,4.0
32471342,linguistic,4.0
26211629,linguistic,4.0
23411718,linguistic,6.0
27348712,linguistic,4.0
32528447,linguistic,3.0
32528441,linguistic,6.0
26138588,linguistic,4.0
24946880,linguistic,4.0
23396298,linguistic,6.0
23396299,linguistic,4.0
26177200,linguistic,3.0
29308007,linguistic,3.0
32401021,linguistic,3.0
32439998,linguistic,6.0
32436852,linguistic,4.0
32508888,linguistic,4.0
33431015,linguistic,4.0
26097180,linguistic,4.0
26887506,linguistic,3.0
22151536,linguistic,3.0
23148880,linguistic,4.0
29237557,linguistic,4.0
29220077,linguistic,5.0
23344264,linguistic,3.0
23340253,linguistic,3.0
23368702,linguistic,6.0
29244010,linguistic,3.0
32477412,linguistic,3.0
28529710,linguistic,3.0
33430993,linguistic,3.0
26110276,linguistic,7.0
29106449,linguistic,5.0
28961763,linguistic,6.0
34136886,linguistic,4.0
26106450,linguistic,5.0
21500218,linguistic,7.0
27736972,linguistic,4.0
32338876,linguistic,3.0
26078228,linguistic,3.0
26073932,linguistic,4.0
26074488,linguistic,5.0
29179110,linguistic,5.0
32568678,linguistic,3.0
32366304,linguistic,3.0
29166858,linguistic,3.0
21982300,linguistic,4.0
26065909,linguistic,3.0
26061870,linguistic,5.0
31971579,linguistic,4.0
31155677,linguistic,6.0
32096819,linguistic,4.0
31960894,linguistic,6.0
32091591,linguistic,6.0
32003788,linguistic,5.0
22222791,linguistic,3.0
28379299,linguistic,5.0
32347764,linguistic,5.0
32360052,linguistic,3.0
32347765,linguistic,5.0
32347766,linguistic,4.0
26048622,linguistic,4.0
31423653,linguistic,3.0
26166372,linguistic,4.0
21276275,linguistic,5.0
28098257,linguistic,3.0
22684505,linguistic,4.0
22013167,linguistic,3.0
26043787,linguistic,6.0
23281827,linguistic,6.0
22953731,linguistic,5.0
25480116,linguistic,5.0
29122012,linguistic,4.0
33729108,linguistic,3.0
28076444,linguistic,3.0
32315327,linguistic,4.0
32312259,linguistic,3.0
32312224,linguistic,4.0
25652236,linguistic,6.0
26255307,linguistic,5.0
31847919,linguistic,4.0
25990557,linguistic,5.0
29097776,linguistic,5.0
29036533,linguistic,7.0
23203886,linguistic,3.0
23193264,linguistic,5.0
29084591,linguistic,6.0
26840129,linguistic,4.0
25977292,linguistic,3.0
25971743,linguistic,7.0
25972521,linguistic,3.0
32293238,linguistic,6.0
23180778,linguistic,5.0
23180788,linguistic,5.0
23812847,linguistic,3.0
24199845,linguistic,3.0
24205039,linguistic,3.0
29790950,linguistic,4.0
23161690,linguistic,5.0
29109711,linguistic,3.0
32271844,linguistic,4.0
21602510,linguistic,5.0
27814681,linguistic,3.0
29047407,linguistic,3.0
29046389,linguistic,3.0
29057095,linguistic,5.0
32276847,linguistic,5.0
23145153,linguistic,5.0
25931457,linguistic,4.0
29037173,linguistic,4.0
24448676,linguistic,3.0
26507825,linguistic,3.0
32245404,linguistic,5.0
23118487,linguistic,4.0
29031638,linguistic,3.0
25904633,linguistic,4.0
32207937,linguistic,3.0
32195587,linguistic,3.0
32241255,linguistic,5.0
31913448,linguistic,4.0
31794005,linguistic,5.0
31764940,linguistic,5.0
31769783,linguistic,5.0
32592791,linguistic,3.0
31882993,linguistic,6.0
31860024,linguistic,4.0
31845960,linguistic,7.0
31830251,linguistic,9.0
31782758,linguistic,6.0
31746961,linguistic,4.0
32795611,linguistic,5.0
32249316,linguistic,5.0
31830252,linguistic,4.0
32186700,linguistic,3.0
31917401,linguistic,4.0
31873725,linguistic,4.0
31830260,linguistic,4.0
23104377,linguistic,7.0
32228578,linguistic,3.0
25943472,linguistic,7.0
25885062,linguistic,5.0
27894340,linguistic,4.0
25877638,linguistic,3.0
27986896,linguistic,3.0
23035929,linguistic,5.0
29020642,linguistic,4.0
25762455,linguistic,3.0
28792687,linguistic,5.0
28633344,linguistic,4.0
32269511,linguistic,3.0
25858286,linguistic,4.0
23061897,linguistic,5.0
25740460,linguistic,5.0
28268841,linguistic,3.0
25934264,linguistic,7.0
32210056,linguistic,6.0
23044550,linguistic,5.0
27055827,linguistic,4.0
28498994,linguistic,3.0
32389610,linguistic,3.0
33431004,linguistic,6.0
32183707,linguistic,4.0
25805861,linguistic,4.0
25676813,linguistic,3.0
25420641,linguistic,3.0
25792605,linguistic,6.0
25604253,linguistic,5.0
25881271,linguistic,4.0
25521812,linguistic,4.0
25776024,linguistic,3.0
25886721,linguistic,4.0
21777475,linguistic,3.0
23139595,linguistic,3.0
28886750,linguistic,4.0
28084397,linguistic,4.0
29854243,linguistic,3.0
23452721,linguistic,5.0
26944084,linguistic,3.0
28888533,linguistic,3.0
25754863,linguistic,4.0
32144346,linguistic,4.0
32138767,linguistic,7.0
32140819,linguistic,4.0
32112578,linguistic,4.0
30755456,linguistic,3.0
32073269,linguistic,4.0
30975223,linguistic,5.0
25627673,linguistic,5.0
34320027,linguistic,3.0
28498885,linguistic,8.0
27387194,linguistic,8.0
32122303,linguistic,6.0
32119710,linguistic,4.0
25784642,linguistic,7.0
25848172,linguistic,4.0
31702789,linguistic,5.0
31665262,linguistic,6.0
30649247,linguistic,3.0
30815667,linguistic,3.0
31626280,linguistic,7.0
31591642,linguistic,6.0
31424530,linguistic,5.0
31688932,linguistic,6.0
30715167,linguistic,4.0
31693075,linguistic,4.0
25725059,linguistic,6.0
32180801,linguistic,4.0
32105353,linguistic,3.0
34242248,linguistic,3.0
28839211,linguistic,3.0
32097405,linguistic,4.0
28727425,linguistic,3.0
32094335,linguistic,3.0
32093759,linguistic,4.0
22909249,linguistic,3.0
22917656,linguistic,5.0
28918286,linguistic,4.0
26050794,linguistic,3.0
28807036,linguistic,7.0
22857741,linguistic,3.0
25652745,linguistic,3.0
28708269,linguistic,3.0
24480175,linguistic,4.0
27268205,linguistic,3.0
32061934,linguistic,3.0
32053711,linguistic,3.0
28784999,linguistic,4.0
25707511,linguistic,3.0
26339475,linguistic,4.0
26104745,linguistic,8.0
25619558,linguistic,4.0
25604238,linguistic,5.0
25708775,linguistic,7.0
25707505,linguistic,8.0
31822517,linguistic,4.0
22786784,linguistic,5.0
28095769,linguistic,6.0
32023238,linguistic,3.0
32117104,linguistic,3.0
32024464,linguistic,3.0
22199388,linguistic,6.0
28751672,linguistic,5.0
31990579,linguistic,3.0
31199464,linguistic,4.0
22768977,linguistic,3.0
25388145,linguistic,3.0
28748223,linguistic,6.0
28738060,linguistic,3.0
31584621,linguistic,4.0
31504214,linguistic,5.0
31393558,linguistic,7.0
31392323,linguistic,4.0
31504157,linguistic,5.0
31393554,linguistic,5.0
32336249,linguistic,3.0
31504195,linguistic,7.0
31504183,linguistic,5.0
31397851,linguistic,4.0
31400192,linguistic,5.0
32082281,linguistic,5.0
28727806,linguistic,4.0
31996129,linguistic,3.0
32058946,linguistic,3.0
26387108,linguistic,5.0
25635527,linguistic,5.0
27174940,linguistic,4.0
22270457,linguistic,4.0
25551368,linguistic,4.0
